Date,Open,High,Low,Close,Adj Close,Volume
2017-01-02,895.0,908.349976,882.7999880000001,903.5499880000001,882.8014529999999,78451.0
2017-01-03,912.7999880000001,912.7999880000001,896.0499880000001,898.5499880000001,877.91626,102570.0
2017-01-04,902.4500119999999,914.7999880000001,900.0,906.150024,885.341797,116723.0
2017-01-05,914.0,919.7999880000001,902.2000119999999,916.4500119999999,895.4052730000001,176044.0
2017-01-06,916.0,931.400024,916.0,927.7000119999999,906.3969119999999,99999.0
2017-01-09,930.0,933.849976,907.0,910.2999880000001,889.396362,97403.0
2017-01-10,918.400024,928.0,908.5,924.349976,903.1238400000001,89373.0
2017-01-11,927.5,939.5,922.5,934.099976,912.650024,82071.0
2017-01-12,934.099976,939.5,925.2999880000001,932.75,911.3309939999999,92107.0
2017-01-13,938.9500119999999,938.9500119999999,927.5,932.849976,911.42865,52874.0
2017-01-16,932.849976,941.599976,927.0,934.75,913.285095,62775.0
2017-01-17,947.0,963.5,937.75,960.150024,938.101746,126997.0
2017-01-18,960.0,971.2000119999999,956.5499880000001,961.150024,939.0787960000001,108040.0
2017-01-19,962.7000119999999,965.0,954.4500119999999,960.0499880000001,938.003967,48723.0
2017-01-20,960.0,977.400024,945.0,965.7999880000001,943.6220699999999,68255.0
2017-01-23,969.0,973.5,958.0,964.25,942.107605,77145.0
2017-01-24,962.25,979.0,953.7999880000001,973.849976,951.487183,114519.0
2017-01-25,976.150024,981.25,970.0,977.2000119999999,954.760315,65840.0
2017-01-27,981.0,989.0,965.0,969.099976,946.846191,95072.0
2017-01-30,970.0,979.650024,964.0,971.4500119999999,949.142334,55871.0
2017-01-31,976.0,977.400024,965.0,970.7999880000001,948.507202,77856.0
2017-02-01,975.0,998.650024,970.25,990.349976,967.6082759999999,103684.0
2017-02-02,994.0,995.5499880000001,982.150024,989.099976,966.386902,72707.0
2017-02-03,994.0,994.0,980.7999880000001,985.349976,962.723022,54449.0
2017-02-06,988.5499880000001,1005.0,986.5,991.849976,969.0737300000001,82003.0
2017-02-07,993.0,1003.400024,991.0,996.7999880000001,973.910156,41576.0
2017-02-08,1005.0,1009.849976,985.0,997.75,974.838318,84137.0
2017-02-09,998.0,1005.0,992.0,1002.349976,979.3327029999999,45978.0
2017-02-10,1008.25,1008.5,990.0,992.7000119999999,969.904297,45594.0
2017-02-13,1008.0,1008.0,982.150024,984.2999880000001,961.697266,318795.0
2017-02-14,986.099976,986.5,970.0,980.2999880000001,957.78894,44278.0
2017-02-15,980.400024,986.349976,976.0,981.349976,958.8148800000001,34839.0
2017-02-16,981.400024,988.4500119999999,968.0,969.75,947.4813230000001,53107.0
2017-02-17,974.9500119999999,974.9500119999999,957.0,960.9500119999999,938.883484,91346.0
2017-02-20,963.0,980.0,954.0,975.400024,953.001526,323425.0
2017-02-21,980.0,994.0,977.7000119999999,991.150024,968.3899539999999,63268.0
2017-02-22,991.0,1027.0,991.0,1020.0499880000001,996.6262820000001,181045.0
2017-02-23,1028.0,1030.0,1006.099976,1008.7999880000001,985.634644,82079.0
2017-02-27,1014.900024,1017.9500119999999,999.5,1001.5499880000001,978.5510859999999,55868.0
2017-02-28,1001.7000119999999,1025.900024,999.2999880000001,1024.449951,1000.925293,77812.0
2017-03-01,1029.0,1039.400024,1026.300049,1030.800049,1007.1293949999999,99145.0
2017-03-02,1032.0,1043.900024,1025.5,1028.300049,1004.6868289999999,101072.0
2017-03-03,1027.900024,1027.900024,1007.0,1014.5,991.2036130000001,53730.0
2017-03-06,1015.0,1032.050049,1015.0,1026.75,1003.172424,127296.0
2017-03-07,1028.0,1030.599976,1021.0,1022.849976,999.3618769999999,23854.0
2017-03-08,1024.0,1034.0,1016.0,1022.2000119999999,998.726868,42940.0
2017-03-09,1025.0,1040.199951,1025.0,1031.099976,1007.422424,52911.0
2017-03-10,1032.0,1037.5,1026.800049,1029.900024,1006.250061,245501.0
2017-03-14,1043.0,1077.5,1041.449951,1069.099976,1044.549927,253029.0
2017-03-15,1069.0,1074.25,1060.699951,1063.900024,1039.4692380000001,61964.0
2017-03-16,1068.75,1090.0,1068.75,1087.599976,1062.6252439999998,90076.0
2017-03-17,1088.0,1100.0,1074.949951,1078.0,1053.245605,56949.0
2017-03-20,1092.0,1092.0,1067.0,1077.849976,1053.098999,45146.0
2017-03-21,1084.0,1084.900024,1064.0,1067.449951,1042.937866,62576.0
2017-03-22,1064.0,1064.0,1050.0,1060.0,1035.658936,90665.0
2017-03-23,1060.5,1070.650024,1055.150024,1061.599976,1037.222168,121351.0
2017-03-24,1062.0,1073.75,1062.0,1066.0,1041.521118,64026.0
2017-03-27,1066.0,1066.0,1040.0,1043.900024,1019.9285890000001,85223.0
2017-03-28,1048.0,1063.0,1048.0,1057.650024,1033.3630369999998,46210.0
2017-03-29,1060.0,1078.849976,1059.300049,1068.150024,1043.621704,138158.0
2017-03-30,1073.0,1073.900024,1062.800049,1069.25,1044.696533,70402.0
2017-03-31,1069.0,1076.5,1060.0,1071.199951,1046.601929,82417.0
2017-04-03,1075.0,1100.949951,1068.550049,1091.099976,1066.044556,50746.0
2017-04-05,1091.099976,1093.699951,1068.199951,1080.449951,1055.639282,95753.0
2017-04-06,1080.449951,1087.900024,1073.0,1085.0,1060.084717,23961.0
2017-04-07,1083.0,1088.0,1074.5,1080.650024,1055.834839,39161.0
2017-04-10,1078.650024,1080.550049,1058.25,1060.050049,1035.707642,39431.0
2017-04-11,1060.199951,1076.0,1056.800049,1072.849976,1048.213867,45355.0
2017-04-12,1072.5,1081.5,1063.25,1072.400024,1047.774048,95116.0
