Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,4237.799805,4252.0,4221.0,4231.299805,4221.59668,407042.0
2020-01-02,4240.0,4295.75,4235.0,4246.049805,4236.312988000001,863844.0
2020-01-03,4220.0,4234.799805,4173.0,4193.450195,4183.833984000001,1176850.0
2020-01-06,4164.0,4204.0,3983.8000490000004,3996.6999509999996,3987.5349119999996,2866735.0
2020-01-07,4055.0,4092.0,3996.1999509999996,4007.649902,3998.459717,2149042.0
2020-01-08,3950.0,4060.350098,3950.0,4049.9499509999996,4040.662842,1630576.0
2020-01-09,4105.899902,4148.0,4080.0,4124.200195,4114.742676,1419388.0
2020-01-10,4130.100098,4185.899902,4118.0,4144.850098,4135.345215,1106624.0
2020-01-13,4168.0,4182.25,4146.0,4164.5,4154.950195,645152.0
2020-01-14,4170.0,4202.399902,4150.450195,4193.0,4183.384765999999,703434.0
2020-01-15,4189.950195,4220.0,4170.049805,4207.25,4197.602051,616976.0
2020-01-16,4190.0,4229.950195,4188.0,4220.25,4210.572265999999,578728.0
2020-01-17,4217.0,4242.0,4202.0,4231.75,4222.045897999999,671129.0
2020-01-20,4229.0,4252.950195,4125.149902,4152.600098,4143.077636999999,848639.0
2020-01-21,4149.950195,4186.100098,4117.049805,4138.600098,4129.109375,897922.0
2020-01-22,4186.0,4186.5,4123.350098,4142.200195,4132.70166,797901.0
2020-01-23,4123.0,4163.850098,4085.0,4125.799805,4116.338867,1154522.0
2020-01-24,4120.0,4205.649902,4111.0,4194.5,4184.881348,864892.0
2020-01-27,4174.0,4208.0,4154.0,4164.350098,4154.800293,782155.0
2020-01-28,4150.149902,4249.0,4150.149902,4213.0,4203.338867,1052764.0
2020-01-29,4244.899902,4444.0,4215.100098,4419.0,4408.866699,4581413.0
2020-01-30,4464.0,4485.0,4344.850098,4364.299805,4354.291504,3577774.0
2020-01-31,4370.0,4420.100098,4333.799805,4365.899902,4355.888184,1736927.0
2020-02-03,4250.200195,4376.899902,4250.200195,4359.350098,4349.353515999999,1094181.0
