Date,Unnamed: 0,Open,High,Low,Close,Adj Close,Volume
2020-01-01,2469,334.700012,335.950012,332.149994,334.450012,334.450012,17379320.0
2020-01-02,2470,334.5,339.850006,333.350006,339.299988,339.299988,20324236.0
2020-01-03,2471,337.950012,337.950012,332.0,333.700012,333.700012,21853208.0
2020-01-06,2472,331.700012,331.700012,317.700012,319.0,319.0,35645325.0
2020-01-07,2473,324.450012,327.0,315.399994,318.399994,318.399994,50966826.0
2020-01-08,2474,312.100006,321.5,311.0,319.799988,319.799988,44527485.0
2020-01-09,2475,326.899994,331.399994,325.0,330.200012,330.200012,40348407.0
2020-01-10,2476,331.0,337.950012,328.100006,332.25,332.25,42377838.0
2020-01-13,2477,334.0,335.450012,329.049988,330.75,330.75,23615129.0
2020-01-14,2478,329.799988,331.700012,326.5,328.0,328.0,26296117.0
2020-01-15,2479,329.0,329.200012,322.350006,324.25,324.25,32625740.0
2020-01-16,2480,324.0,326.899994,322.350006,323.299988,323.299988,26653623.0
2020-01-17,2481,313.0,323.5,310.100006,318.0,318.0,58396326.0
2020-01-20,2482,321.0,321.450012,313.399994,314.0,314.0,30682902.0
2020-01-21,2483,313.799988,316.950012,312.0,313.700012,313.700012,30591772.0
2020-01-22,2484,317.0,317.0,313.700012,316.149994,316.149994,24994911.0
2020-01-23,2485,316.0,324.799988,314.149994,323.200012,323.200012,33293610.0
2020-01-24,2486,323.5,327.299988,321.149994,324.049988,324.049988,22706879.0
2020-01-27,2487,320.899994,322.0,315.799988,316.200012,316.200012,23309355.0
2020-01-28,2488,317.950012,320.0,311.049988,315.100006,315.100006,26488426.0
2020-01-29,2489,317.850006,319.700012,315.549988,316.450012,316.450012,23914114.0
2020-01-30,2490,316.75,316.75,305.649994,310.700012,310.700012,35802330.0
2020-01-31,2491,313.700012,321.700012,308.600006,318.450012,318.450012,92656638.0
2020-02-03,2492,303.0,306.850006,295.350006,298.100006,298.100006,56060158.0
2020-02-04,2493,302.899994,307.549988,297.100006,306.25,306.25,51141567.0
2020-02-05,2494,306.899994,313.649994,304.600006,311.0,311.0,35014841.0
2020-02-06,2495,311.200012,323.5,310.100006,321.950012,321.950012,57757656.0
2020-02-07,2496,321.5,325.0,318.399994,320.549988,320.549988,37126803.0
2020-02-10,2497,319.799988,322.799988,316.5,318.5,318.5,24816396.0
2020-02-11,2498,321.049988,325.799988,321.049988,324.350006,324.350006,30188757.0
2020-02-12,2499,329.899994,329.899994,319.25,320.200012,320.200012,38930849.0
2020-02-13,2500,322.0,330.950012,322.0,327.450012,327.450012,62516057.0
2020-02-14,2501,328.100006,331.899994,318.549988,319.399994,319.399994,48205947.0
2020-02-17,2502,320.950012,321.149994,311.649994,314.200012,314.200012,36950692.0
2020-02-18,2503,315.399994,319.200012,309.399994,317.549988,317.549988,38588583.0
2020-02-19,2504,322.299988,324.0,317.25,320.350006,320.350006,39846727.0
2020-02-20,2505,319.350006,329.200012,318.75,327.649994,327.649994,40150409.0
2020-02-24,2506,325.75,331.299988,321.850006,322.950012,322.950012,45273936.0
2020-02-25,2507,325.899994,328.149994,322.200012,326.799988,326.799988,39050709.0
2020-02-26,2508,324.850006,330.799988,324.200012,328.200012,328.200012,43915281.0
2020-02-27,2509,328.0,330.0,318.0,321.950012,321.950012,47010040.0
2020-02-28,2510,312.0,314.649994,301.100006,303.0,303.0,59705346.0
2020-03-02,2511,311.0,312.0,284.049988,287.399994,287.399994,66711413.0
2020-03-03,2512,293.0,294.399994,285.299988,289.850006,289.850006,61949382.0
2020-03-04,2513,291.799988,293.0,275.100006,285.299988,285.299988,73675736.0
2020-03-05,2514,290.899994,298.399994,270.0,288.5,288.5,149245973.0
2020-03-06,2515,268.0,274.399994,253.949997,270.5,270.5,106043172.0
2020-03-09,2516,260.049988,262.75,251.149994,253.449997,253.449997,101286241.0
2020-03-11,2517,253.0,258.5,243.100006,245.100006,245.100006,90845604.0
2020-03-12,2518,231.899994,231.899994,208.600006,212.600006,212.600006,99767083.0
2020-03-13,2519,200.0,248.800003,184.649994,242.0,242.0,155701316.0
2020-03-16,2520,227.899994,231.399994,220.600006,223.350006,223.350006,75583409.0
2020-03-17,2521,227.199997,229.899994,212.050003,215.149994,215.149994,65403057.0
