Date,Unnamed: 0,Open,High,Low,Close,Adj Close,Volume
2019-01-01,2226,173.5,174.199997,171.300003,173.449997,173.449997,6715543.0
2019-01-02,2227,170.600006,171.75,168.0,168.550003,168.550003,13410104.0
2019-01-03,2228,169.0,170.149994,165.100006,166.050003,166.050003,9321842.0
2019-01-04,2229,169.0,171.949997,168.5,170.949997,170.949997,17650435.0
2019-01-07,2230,173.199997,178.199997,173.199997,175.350006,175.350006,21438351.0
2019-01-08,2231,176.100006,180.5,176.100006,179.949997,179.949997,20128985.0
2019-01-09,2232,181.5,183.600006,180.199997,183.050003,183.050003,17468948.0
2019-01-10,2233,183.649994,186.850006,183.550003,185.75,185.75,16961888.0
2019-01-11,2234,186.550003,187.75,179.399994,180.300003,180.300003,25902974.0
2019-01-14,2235,180.300003,198.300003,177.449997,182.399994,182.399994,18935120.0
2019-01-15,2236,183.300003,185.800003,181.25,185.350006,185.350006,13536578.0
2019-01-16,2237,186.0,187.350006,184.050003,185.449997,185.449997,11874245.0
2019-01-17,2238,186.0,187.300003,183.399994,184.899994,184.899994,9365756.0
2019-01-18,2239,185.649994,185.649994,181.300003,183.300003,183.300003,6797621.0
2019-01-21,2240,184.300003,184.949997,180.649994,181.5,181.5,6918258.0
2019-01-22,2241,181.5,181.5,175.949997,180.850006,180.850006,9775717.0
2019-01-23,2242,181.699997,182.699997,178.550003,180.25,180.25,9778926.0
2019-01-24,2243,180.0,180.300003,173.699997,175.399994,175.399994,13461254.0
2019-01-25,2244,175.949997,178.899994,171.949997,173.25,173.25,12136892.0
2019-01-28,2245,173.300003,175.350006,169.399994,172.300003,172.300003,8167430.0
2019-01-29,2246,172.350006,174.899994,170.899994,173.600006,173.600006,6141180.0
2019-01-30,2247,174.300003,176.75,173.300003,174.600006,174.600006,7757847.0
2019-01-31,2248,175.800003,183.899994,175.800003,181.199997,181.199997,22277646.0
2019-02-01,2249,182.0,185.899994,179.550003,181.649994,181.649994,14931422.0
2019-02-04,2250,181.0,183.699997,178.199997,180.25,180.25,11854351.0
2019-02-05,2251,180.699997,181.149994,174.699997,175.800003,175.800003,12064426.0
2019-02-06,2252,176.0,179.449997,171.899994,178.5,178.5,10334594.0
2019-02-07,2253,179.0,185.0,178.899994,182.850006,182.850006,16152722.0
2019-02-08,2254,164.600006,164.600006,129.0,150.699997,150.699997,102256857.0
2019-02-11,2255,150.149994,153.25,145.850006,152.649994,152.649994,26161867.0
2019-02-12,2256,152.949997,154.399994,150.600006,151.800003,151.800003,14174912.0
2019-02-14,2257,155.949997,161.0,153.800003,159.850006,159.850006,16348306.0
2019-02-15,2258,159.800003,162.300003,153.149994,161.649994,161.649994,20705576.0
2019-02-18,2259,162.800003,163.449997,159.199997,162.899994,162.899994,13503666.0
2019-02-19,2260,164.0,165.949997,161.550003,163.75,163.75,14533142.0
2019-02-20,2261,164.449997,166.699997,163.75,164.800003,164.800003,11610728.0
2019-02-21,2262,165.600006,170.600006,165.100006,169.699997,169.699997,14811723.0
2019-02-22,2263,170.0,175.300003,167.850006,174.300003,174.300003,13011477.0
2019-02-25,2264,175.149994,177.5,173.5,175.75,175.75,15554532.0
2019-02-26,2265,173.0,183.449997,172.5,182.649994,182.649994,31859427.0
2019-02-27,2266,183.550003,186.100006,176.100006,177.350006,177.350006,19723906.0
2019-02-28,2267,180.0,181.550003,176.600006,177.449997,177.449997,18692372.0
2019-03-01,2268,178.649994,184.0,177.350006,180.300003,180.300003,20539919.0
2019-03-05,2269,183.800003,198.350006,181.399994,194.050003,194.050003,58138551.0
2019-03-06,2270,195.399994,195.399994,187.75,188.800003,188.800003,22468702.0
2019-03-07,2271,191.399994,193.449997,187.800003,189.300003,189.300003,27051501.0
2019-03-08,2272,187.800003,187.949997,180.0,181.199997,181.199997,28012914.0
2019-03-11,2273,182.0,184.600006,181.050003,181.850006,181.850006,25669662.0
2019-03-12,2274,184.399994,186.0,183.550003,184.800003,184.800003,18657724.0
2019-03-13,2275,184.449997,184.899994,180.399994,181.699997,181.699997,9769821.0
2019-03-14,2276,181.5,182.449997,177.649994,179.550003,179.550003,15737080.0
2019-03-15,2277,180.199997,181.399994,177.600006,180.0,180.0,17490993.0
2019-03-18,2278,181.0,184.699997,179.5,182.25,182.25,14690339.0
2019-03-19,2279,182.0,184.5,180.75,182.850006,182.850006,10318028.0
2019-03-20,2280,183.0,183.449997,179.600006,180.199997,180.199997,7543753.0
2019-03-22,2281,181.949997,182.0,174.899994,175.399994,175.399994,11505994.0
2019-03-25,2282,173.699997,173.800003,170.550003,171.300003,171.300003,11864723.0
2019-03-26,2283,171.899994,173.600006,171.600006,173.100006,173.100006,7820112.0
2019-03-27,2284,174.0,175.0,169.149994,169.850006,169.850006,10047628.0
2019-03-28,2285,169.0,171.399994,167.550003,170.550003,170.550003,13203927.0
2019-04-01,2286,176.350006,189.75,176.350006,187.350006,187.350006,46389181.0
2019-04-02,2287,188.050003,204.399994,185.300003,202.949997,202.949997,100834335.0
2019-04-03,2288,205.0,208.949997,199.199997,201.350006,201.350006,81779620.0
2019-04-04,2289,201.850006,206.899994,201.050003,206.149994,206.149994,41268908.0
2019-04-05,2290,208.0,209.5,202.300003,205.149994,205.149994,32057373.0
2019-04-08,2291,206.0,207.399994,198.800003,200.550003,200.550003,23877595.0
2019-04-09,2292,200.0,207.600006,198.149994,205.899994,205.899994,29611268.0
2019-04-10,2293,206.0,217.399994,205.600006,216.050003,216.050003,69349488.0
2019-04-11,2294,216.600006,219.199997,213.300003,218.199997,218.199997,41859862.0
2019-04-12,2295,218.949997,219.0,215.0,215.949997,215.949997,21788548.0
2019-04-15,2296,217.149994,233.25,217.149994,231.75,231.75,57283251.0
2019-04-16,2297,233.800003,234.100006,225.649994,230.5,230.5,41653657.0
2019-04-18,2298,231.899994,239.300003,230.600006,236.25,236.25,42451178.0
2019-04-22,2299,235.0,239.350006,231.699997,234.850006,234.850006,30282217.0
2019-04-23,2300,235.0,235.850006,230.25,231.649994,231.649994,18975358.0
2019-04-24,2301,231.649994,232.949997,217.600006,223.600006,223.600006,50317411.0
2019-04-25,2302,223.399994,225.899994,220.25,221.850006,221.850006,27132908.0
2019-04-26,2303,221.899994,221.899994,214.0,215.600006,215.600006,26038093.0
2019-04-30,2304,216.199997,218.649994,210.300003,214.300003,214.300003,21289116.0
2019-05-02,2305,211.0,212.649994,206.5,207.300003,207.300003,21986007.0
2019-05-03,2306,205.0,213.649994,203.050003,209.449997,209.449997,37153857.0
2019-05-06,2307,204.0,204.5,198.0,199.800003,199.800003,30117667.0
2019-05-07,2308,201.699997,202.850006,189.350006,190.949997,190.949997,30516908.0
2019-05-08,2309,190.0,190.899994,183.800003,185.100006,185.100006,28443735.0
2019-05-09,2310,184.300003,189.800003,182.300003,186.350006,186.350006,32841616.0
2019-05-10,2311,187.0,190.600006,184.300003,185.899994,185.899994,28910719.0
2019-05-13,2312,186.199997,187.149994,179.600006,180.75,180.75,15373536.0
2019-05-14,2313,178.25,186.050003,177.800003,184.5,184.5,21412933.0
2019-05-15,2314,185.550003,185.949997,167.399994,169.449997,169.449997,31427815.0
2019-05-16,2315,176.0,177.550003,172.800003,175.399994,175.399994,30308248.0
2019-05-17,2316,174.949997,177.699997,170.199997,176.850006,176.850006,21575989.0
2019-05-20,2317,181.449997,192.0,179.25,190.149994,190.149994,29873588.0
2019-05-21,2318,185.25,186.899994,174.050003,176.800003,176.800003,57822527.0
2019-05-22,2319,177.600006,180.399994,174.800003,179.100006,179.100006,25845734.0
2019-05-23,2320,182.850006,182.850006,173.5,175.149994,175.149994,22912106.0
2019-05-24,2321,177.0,183.5,175.350006,182.300003,182.300003,22494409.0
2019-05-27,2322,181.75,183.5,179.300003,181.350006,181.350006,14774311.0
2019-05-28,2323,181.350006,185.300003,179.800003,180.25,180.25,23272915.0
2019-05-29,2324,179.850006,180.0,175.350006,176.350006,176.350006,15222008.0
2019-05-30,2325,177.5,178.5,173.100006,175.149994,175.149994,18078726.0
