Date,Unnamed: 0,Open,High,Low,Close,Adj Close,Volume
2020-01-01,2469,270.700012,273.5,265.850006,268.100006,262.553436,6952048.0
2020-01-02,2470,272.0,277.0,271.549988,276.450012,270.730682,10780926.0
2020-01-03,2471,276.450012,276.450012,270.75,272.450012,266.813446,5943349.0
2020-01-06,2472,270.5,270.75,262.299988,264.25,258.783112,4529599.0
2020-01-07,2473,266.149994,270.149994,263.100006,265.25,259.76239,4465297.0
2020-01-08,2474,261.399994,264.5,257.0,262.5,257.069275,8088132.0
2020-01-09,2475,267.700012,279.200012,267.700012,278.100006,272.346558,13317832.0
2020-01-10,2476,278.0,280.0,275.0,277.899994,272.150696,7625227.0
2020-01-13,2477,278.049988,279.899994,275.399994,278.600006,272.836212,4540953.0
2020-01-14,2478,278.0,284.0,278.0,280.899994,275.088623,7428691.0
2020-01-15,2479,279.850006,283.399994,276.25,282.5,276.65551800000003,5538475.0
2020-01-16,2480,282.5,282.850006,276.149994,277.450012,271.709991,4791447.0
2020-01-17,2481,276.799988,279.549988,272.850006,273.350006,267.69482400000004,4733742.0
2020-01-20,2482,273.5,275.0,268.649994,271.350006,265.736206,3823115.0
2020-01-21,2483,270.0,270.899994,264.350006,267.25,261.721039,4799667.0
2020-01-22,2484,268.299988,269.299988,264.75,265.850006,260.349976,3334351.0
2020-01-23,2485,266.0,268.950012,264.100006,266.649994,261.133423,3529142.0
2020-01-24,2486,266.700012,273.899994,265.299988,271.899994,266.274811,5991335.0
2020-01-27,2487,265.450012,265.899994,258.299988,262.799988,257.363068,17151836.0
2020-01-28,2488,260.799988,261.75,251.600006,255.25,249.969284,11168567.0
2020-01-29,2489,259.0,264.600006,258.299988,261.25,255.845154,7832991.0
2020-01-30,2490,261.299988,262.100006,255.25,256.950012,251.634125,5511254.0
2020-01-31,2491,258.149994,259.0,249.100006,250.699997,245.513412,6329214.0
2020-02-03,2492,245.5,253.0,243.75,251.5,246.29686,7021154.0
2020-02-04,2493,253.25,259.700012,248.699997,258.350006,253.005157,5839343.0
2020-02-05,2494,259.5,271.649994,256.350006,269.25,263.679626,7218905.0
2020-02-06,2495,271.100006,277.5,267.75,276.450012,270.730682,8567243.0
2020-02-07,2496,275.399994,280.0,272.75,279.299988,273.521698,5258442.0
2020-02-10,2497,276.0,279.799988,273.200012,277.899994,272.150696,4972983.0
2020-02-11,2498,280.049988,293.5,278.600006,288.75,282.776215,10958494.0
2020-02-12,2499,288.649994,295.399994,288.5,293.700012,287.62381,9119052.0
2020-02-13,2500,292.200012,294.600006,288.399994,293.350006,287.281067,6220243.0
2020-02-14,2501,291.600006,296.75,288.299988,289.149994,283.167938,6086218.0
2020-02-17,2502,289.149994,290.899994,285.299988,288.149994,282.188629,6084235.0
2020-02-18,2503,289.0,289.149994,281.100006,284.799988,278.907928,5463097.0
2020-02-19,2504,287.200012,290.0,279.899994,280.850006,275.039642,4952306.0
2020-02-20,2505,280.700012,285.850006,277.0,281.799988,275.970001,6960354.0
2020-02-24,2506,277.950012,277.950012,256.0,258.950012,253.592758,10565578.0
2020-02-25,2507,264.0,266.799988,258.399994,262.600006,257.167236,9928181.0
2020-02-26,2508,256.0,263.700012,255.550003,260.799988,255.404465,8111249.0
2020-02-27,2509,259.0,259.0,248.300003,252.100006,246.88446,10258174.0
2020-02-28,2510,245.5,245.5,232.649994,235.699997,230.82373,10723581.0
2020-03-02,2511,242.199997,246.5,230.850006,235.0,230.138229,10865535.0
2020-03-03,2512,239.25,249.100006,238.649994,246.449997,241.351334,11580274.0
2020-03-04,2513,246.550003,248.800003,236.850006,245.600006,240.518936,10790561.0
2020-03-05,2514,248.699997,252.75,244.350006,247.149994,242.03685,7130730.0
2020-03-06,2515,235.0,240.0,228.199997,238.800003,233.859604,6850161.0
2020-03-09,2516,229.050003,231.649994,225.100006,229.050003,224.311325,7887800.0
2020-03-11,2517,227.0,228.5,220.100006,223.5,218.876144,10073340.0
2020-03-12,2518,210.0,214.300003,199.050003,203.199997,198.996109,14114986.0
2020-03-13,2519,188.0,217.949997,175.199997,214.899994,210.454056,12881845.0
2020-03-16,2520,202.0,207.149994,181.550003,186.0,182.151962,15167010.0
2020-03-17,2521,188.899994,193.5,175.149994,176.449997,172.79953,14096751.0
2020-03-18,2522,180.050003,181.149994,156.449997,164.350006,160.949875,18950973.0
2020-03-19,2523,157.800003,168.699997,151.699997,163.300003,159.92158500000005,12583063.0
2020-03-20,2524,167.0,179.100006,164.649994,175.75,172.113998,7449395.0
2020-03-23,2525,158.199997,164.25,136.100006,144.399994,141.412598,7422289.0
