Date,Unnamed: 0,Open,High,Low,Close,Adj Close,Volume
2019-01-01,1613,2735.0,2743.399902,2705.0,2726.649902,2552.33374,304150.0
2019-01-02,1614,2720.0,2747.25,2677.0,2692.0,2519.8989260000008,599274.0
2019-01-03,1615,2690.100098,2723.850098,2682.100098,2701.350098,2528.6513670000004,310511.0
2019-01-04,1616,2714.0,2742.0,2702.100098,2734.199951,2559.401123,362393.0
2019-01-07,1617,2739.899902,2740.0,2645.0,2658.550049,2488.587402,462215.0
2019-01-08,1618,2667.0,2700.0,2635.5,2694.850098,2522.566895,486654.0
2019-01-09,1619,2702.5,2710.0,2672.5,2696.899902,2524.485596,285560.0
2019-01-10,1620,2700.0,2729.0,2680.0,2725.300049,2551.070313,277585.0
2019-01-11,1621,2728.0,2738.699951,2700.850098,2720.949951,2546.998291,259834.0
2019-01-14,1622,2718.0,2747.199951,2676.449951,2699.149902,2526.591797,170937.0
2019-01-15,1623,2705.0,2734.800049,2705.0,2725.850098,2551.585205,169721.0
2019-01-16,1624,2736.0,2736.0,2706.0,2717.449951,2543.721924,218357.0
2019-01-17,1625,2722.0,2739.800049,2700.800049,2729.649902,2555.14209,230784.0
2019-01-18,1626,2741.0,2746.5,2696.649902,2720.75,2546.811035,269686.0
2019-01-21,1627,2724.75,2724.75,2670.0,2684.600098,2512.972168,303893.0
2019-01-22,1628,2685.0,2695.0,2650.100098,2688.350098,2516.482422,273441.0
2019-01-23,1629,2699.0,2699.0,2665.100098,2674.100098,2503.143555,205104.0
2019-01-24,1630,2684.0,2684.0,2635.0,2651.649902,2482.128662,183566.0
2019-01-25,1631,2622.300049,2672.0,2614.050049,2626.350098,2458.446289,304062.0
2019-01-28,1632,2629.949951,2634.0,2545.0,2565.550049,2401.532959,332409.0
2019-01-29,1633,2563.0,2597.149902,2522.449951,2567.649902,2403.498779,424856.0
2019-01-30,1634,2571.0,2653.350098,2485.0,2499.699951,2339.892822,2450943.0
2019-01-31,1635,2501.149902,2570.0,2461.100098,2554.550049,2391.236328,1102133.0
2019-02-01,1636,2560.0,2670.0,2543.0,2602.75,2436.354736,1028186.0
2019-02-04,1637,2610.0,2672.399902,2565.449951,2642.5,2473.563477,817279.0
2019-02-05,1638,2647.0,2720.0,2645.0,2710.649902,2537.356689,469089.0
2019-02-06,1639,2715.0,2785.0,2714.149902,2770.149902,2593.052734,495030.0
2019-02-07,1640,2785.0,2872.0,2772.149902,2853.600098,2671.167969,983573.0
2019-02-08,1641,2852.0,2879.100098,2831.199951,2851.399902,2669.108398,1004870.0
2019-02-11,1642,2850.0,2870.0,2819.050049,2853.600098,2671.167969,712787.0
2019-02-12,1643,2845.600098,2854.0,2819.5,2832.350098,2651.276611,280913.0
2019-02-14,1644,2820.0,2875.0,2811.25,2823.100098,2642.6176760000008,372416.0
2019-02-15,1645,2825.149902,2850.0,2805.050049,2825.949951,2645.285645,867192.0
2019-02-18,1646,2830.0,2835.0,2767.800049,2793.5,2614.910156,296237.0
2019-02-19,1647,2801.0,2825.0,2777.5,2787.850098,2609.621338,185862.0
2019-02-20,1648,2788.0,2798.0,2737.25,2774.699951,2597.312012000001,428139.0
2019-02-21,1649,2770.0,2829.899902,2751.699951,2813.949951,2634.052734,281964.0
2019-02-22,1650,2825.0,2847.0,2801.850098,2816.850098,2636.767334,431535.0
2019-02-25,1651,2817.0,2854.699951,2816.899902,2847.550049,2665.504883,322524.0
2019-02-26,1652,2834.0,2870.0,2812.0,2859.300049,2676.503662,369292.0
2019-02-27,1653,2870.0,2941.0,2870.0,2914.699951,2728.361572,861033.0
2019-02-28,1654,2930.0,2933.800049,2864.0,2900.600098,2715.16333,1246854.0
2019-03-01,1655,2914.0,2943.0,2856.199951,2863.5,2680.434814,1008494.0
2019-03-05,1656,2835.050049,2917.399902,2814.800049,2903.75,2718.111572,632301.0
2019-03-06,1657,2895.649902,2942.0,2876.25,2927.600098,2740.437256,748391.0
2019-03-07,1658,2927.0,2927.0,2900.0,2919.899902,2733.229248,392086.0
2019-03-08,1659,2910.0,2964.600098,2900.050049,2955.699951,2766.740479,754427.0
2019-03-11,1660,2970.0,3012.0,2936.899902,3000.550049,2808.723145,1147194.0
2019-03-12,1661,3012.0,3020.800049,2981.350098,2996.100098,2804.5576170000004,503545.0
2019-03-13,1662,3002.0,3047.199951,2990.0,3010.0,2817.569092,565499.0
2019-03-14,1663,3012.0,3025.0,2970.0,3016.850098,2823.981445,985558.0
2019-03-15,1664,3002.100098,3032.199951,2980.0,3023.800049,2830.486816,538508.0
2019-03-18,1665,3026.899902,3047.800049,2992.100098,3005.149902,2813.029053,341148.0
2019-03-19,1666,3008.0,3008.0,2945.0,2974.699951,2784.525879,545621.0
2019-03-20,1667,2969.800049,2969.800049,2920.050049,2949.649902,2761.077148,834351.0
2019-03-22,1668,2960.0,2998.850098,2930.050049,2949.75,2761.170898,622630.0
2019-03-25,1669,2934.800049,2965.600098,2915.25,2957.949951,2768.84668,319510.0
2019-03-26,1670,2961.050049,2968.0,2939.0,2952.800049,2764.026123,322020.0
2019-03-27,1671,2965.0,2995.0,2950.0,2980.100098,2789.580566,402423.0
2019-03-28,1672,2989.0,3020.449951,2915.0,2948.800049,2760.281738,1800550.0
2019-04-01,1673,2947.949951,2950.0,2901.5,2915.649902,2729.250732,679984.0
2019-04-02,1674,2918.0,2938.350098,2842.0,2853.100098,2670.699951,938624.0
2019-04-03,1675,2860.0,2877.100098,2831.0,2847.300049,2665.270752,484790.0
2019-04-04,1676,2862.0,2884.050049,2850.0,2859.100098,2676.316406,662281.0
2019-04-05,1677,2869.649902,2880.0,2852.25,2861.649902,2678.703125,272382.0
2019-04-08,1678,2876.0,2876.0,2842.0,2853.350098,2670.933838,213351.0
2019-04-09,1679,2860.0,2929.850098,2838.0,2924.800049,2737.816162,492843.0
2019-04-10,1680,2917.949951,2952.0,2910.350098,2942.899902,2754.758789,530788.0
2019-04-11,1681,2940.899902,3000.0,2939.0,2993.699951,2802.311279,400118.0
2019-04-12,1682,2991.800049,3025.949951,2975.25,3008.149902,2815.837402,438822.0
2019-04-15,1683,3013.0,3046.0,2992.0,3035.050049,2841.017578,271376.0
2019-04-16,1684,3045.0,3074.899902,3032.199951,3068.449951,2872.282227,371767.0
2019-04-18,1685,3069.0,3089.899902,3041.199951,3069.5,2873.265137000001,365773.0
2019-04-22,1686,3055.5,3079.0,3041.5,3051.199951,2856.13501,186563.0
2019-04-23,1687,3050.0,3070.0,3010.699951,3039.149902,2844.855469,360759.0
2019-04-24,1688,3035.0,3082.850098,3025.199951,3075.800049,2879.162598,524013.0
2019-04-25,1689,3073.949951,3110.0,3027.600098,3088.050049,2890.629395,509586.0
2019-04-26,1690,3080.0,3095.0,3030.0,3044.649902,2850.003906,268298.0
2019-04-30,1691,3045.0,3050.0,2942.899902,2984.100098,2793.325195,654107.0
2019-05-02,1692,2989.0,3040.0,2958.699951,3030.550049,2836.80542,670855.0
2019-05-03,1693,3028.0,3066.0,3020.0,3059.75,2864.138428,446730.0
2019-05-06,1694,3054.0,3054.0,3013.0,3026.199951,2832.733398,259117.0
2019-05-07,1695,3026.0,3053.0,3021.300049,3033.050049,2839.145508,244684.0
2019-05-08,1696,3032.0,3033.0,2951.800049,2957.75,2768.659424,427476.0
2019-05-09,1697,2950.0,2993.5,2932.300049,2982.899902,2792.201416,348293.0
2019-05-10,1698,2980.5,3008.0,2954.350098,2966.199951,2776.569336,241374.0
2019-05-13,1699,2970.350098,2999.0,2947.25,2972.75,2782.700684,233316.0
2019-05-14,1700,2960.0,2969.0,2901.0,2937.199951,2749.42334,309971.0
2019-05-15,1701,2937.25,2949.449951,2901.350098,2914.449951,2728.127686,320831.0
2019-05-16,1702,2928.0,2958.449951,2908.0,2942.649902,2754.524658,218733.0
2019-05-17,1703,2950.0,3149.949951,2935.149902,3040.050049,2845.697998,1993105.0
2019-05-20,1704,3087.949951,3087.949951,2951.0,3006.300049,2814.105713,1022048.0
2019-05-21,1705,3014.0,3043.899902,2969.050049,2979.300049,2788.831787,447168.0
2019-05-22,1706,2980.050049,3054.0,2973.149902,3047.199951,2852.3908690000007,493470.0
2019-05-23,1707,3075.0,3085.0,3028.699951,3065.0,2869.052979,576440.0
2019-05-24,1708,3065.0,3098.899902,3005.0,3077.899902,2881.128174,529984.0
2019-05-27,1709,3085.100098,3090.0,3031.0,3066.899902,2870.831299,341393.0
2019-05-28,1710,3067.0,3108.350098,2962.399902,2988.0,2796.975586,921394.0
2019-05-29,1711,2990.0,2990.0,2920.0,2925.5,2738.471191,531761.0
2019-05-30,1712,2942.0,2980.0,2920.649902,2945.0,2756.724609,938395.0
2019-05-31,1713,2953.0,2978.75,2915.300049,2925.899902,2738.845459,376941.0
2019-06-03,1714,2945.0,3077.949951,2904.600098,3034.600098,2840.59668,1302391.0
2019-06-04,1715,3026.199951,3029.300049,2970.399902,2983.899902,2793.137695,450220.0
2019-06-06,1716,3002.0,3027.899902,2960.0,2991.649902,2800.392334,481570.0
2019-06-07,1717,2999.949951,3006.649902,2953.449951,2961.399902,2772.075928,212676.0
2019-06-10,1718,2976.0,2999.0,2963.600098,2989.800049,2798.6604,155660.0
2019-06-11,1719,3003.800049,3025.0,2981.0,2987.149902,2796.179688,355284.0
2019-06-12,1720,2991.0,2997.050049,2931.300049,2944.5,2756.256592,273834.0
2019-06-13,1721,2951.0,2955.0,2901.25,2922.649902,2735.803467,224615.0
2019-06-14,1722,2927.0,2935.0,2865.0,2872.550049,2688.9064940000007,353978.0
2019-06-17,1723,2865.050049,2870.0,2827.800049,2836.199951,2654.880127,314402.0
2019-06-18,1724,2837.0,2882.050049,2837.0,2855.600098,2673.040283,308511.0
2019-06-19,1725,2870.0,2884.0,2803.0,2822.899902,2642.43042,294638.0
2019-06-20,1726,2837.899902,2906.899902,2806.149902,2897.300049,2712.074219,301774.0
2019-06-21,1727,2894.899902,2910.899902,2844.100098,2875.550049,2691.7146,529699.0
2019-06-24,1728,2855.0,2877.100098,2801.199951,2816.899902,2636.813965,434882.0
2019-06-25,1729,2814.0,2853.949951,2786.0,2843.699951,2661.900879,424591.0
2019-06-26,1730,2839.949951,2881.350098,2814.0,2868.699951,2685.30249,265442.0
2019-06-27,1731,2867.25,2909.899902,2851.0,2865.850098,2682.634766,621516.0
2019-06-28,1732,2865.0,2869.0,2817.300049,2827.050049,2646.315186,303973.0
2019-07-01,1733,2838.399902,2920.149902,2836.199951,2911.949951,2725.787354,628760.0
2019-07-02,1734,2919.0,2927.949951,2864.0,2883.550049,2699.203125,334846.0
2019-07-03,1735,2900.0,2910.0,2872.0,2897.75,2712.495361,274468.0
2019-07-04,1736,2900.0,2909.0,2877.0,2894.800049,2709.733887000001,249409.0
2019-07-05,1737,2898.0,2918.0,2826.949951,2842.550049,2660.824463,324849.0
2019-07-08,1738,2827.550049,2827.550049,2746.600098,2777.800049,2600.2138670000004,363327.0
2019-07-09,1739,2774.0,2796.5,2755.0,2786.399902,2608.263672,253454.0
2019-07-10,1740,2790.0,2793.949951,2720.550049,2740.399902,2565.204834,378373.0
