Date,Unnamed: 0,Open,High,Low,Close,Adj Close,Volume
2010-01-04,0,302.860992,304.927002,297.35199,298.59201,280.729706,3215432.0
2010-01-05,1,301.391998,304.834991,298.867004,303.320007,285.174896,4685390.0
2010-01-06,2,305.707001,307.72699,299.417999,300.1069950000001,282.154144,4802900.0
2010-01-07,3,301.484009,306.6719970000001,301.162994,302.447998,284.355072,4213710.0
2010-01-08,4,302.7690120000001,304.329987,298.0870060000001,298.45401,280.600067,2892365.0
2010-01-11,5,303.916992,303.916992,298.867004,302.035004,283.966858,3423318.0
2010-01-12,6,303.091003,306.579987,294.18399,295.882996,278.182861,7087638.0
2010-01-13,7,295.194,295.608002,289.455994,292.347992,274.85922200000005,4682874.0
2010-01-14,8,293.083008,296.20401,291.246002,292.027008,274.557465,4269360.0
2010-01-15,9,291.980988,296.113007,290.1440120000001,291.429993,273.996246,4800164.0
2010-01-18,10,291.062988,296.29599,290.282013,294.459991,276.84491,4268232.0
2010-01-19,11,294.734985,299.143005,292.072998,294.321991,276.715179,4231079.0
2010-01-20,12,295.23999,305.110992,295.23999,304.376007,286.167725,9929177.0
2010-01-21,13,302.9989930000001,305.752991,294.919006,296.020996,278.312531,4307799.0
2010-01-22,14,292.622986,302.9989930000001,289.226013,295.7909850000001,278.096283,9471058.0
2010-01-25,15,295.7909850000001,304.605988,292.347992,303.825012,285.649719,5880014.0
2010-01-27,16,302.540009,304.652008,293.816986,296.480011,278.74408,5493886.0
2010-01-28,17,297.48999,301.024994,285.553009,287.987,270.759125,8299959.0
2010-01-29,18,285.553009,288.216003,279.264008,281.329987,264.500397,7455754.0
2010-02-01,19,280.044006,288.03299,280.044006,285.737,268.643738,4209729.0
2010-02-02,20,288.766998,289.868988,281.053986,282.477997,265.579681,5002944.0
2010-02-03,21,284.63501,287.160004,281.42199700000003,283.71701,266.744659,3974576.0
2010-02-04,22,281.881012,283.71701,275.912994,279.217987,262.51474,2808775.0
2010-02-05,23,277.290009,279.539001,270.31201200000004,275.49899300000004,259.018188,4264660.0
2010-02-08,25,277.38198900000003,285.093994,274.903015,283.119995,266.183289,5237082.0
2010-02-09,26,284.63501,290.602997,281.881012,287.528015,270.327606,6672234.0
2010-02-10,27,289.226013,292.347992,282.983002,289.5020140000001,272.183533,5900595.0
2010-02-11,28,289.684998,291.889008,285.324005,288.766998,271.492493,3673279.0
2010-02-15,29,291.062988,291.062988,261.130005,262.23199500000004,246.54483,20663298.0
2010-02-16,30,262.59899900000005,265.812988,247.311005,249.376999,234.458878,49059303.0
2010-02-17,31,251.02999900000003,258.696991,251.02999900000003,256.30899,240.976166,17569953.0
2010-02-18,32,256.17199700000003,261.130005,253.417007,258.834015,243.350159,7641742.0
2010-02-19,33,257.595001,260.67099,251.856003,255.988007,240.674408,9582806.0
2010-02-22,34,258.007996,259.843994,253.417007,254.244003,239.034744,6167576.0
2010-02-23,35,252.498993,258.191986,252.498993,257.182007,241.796967,4072598.0
2010-02-24,36,257.089996,257.089996,252.498993,253.371002,238.213928,5665225.0
2010-02-25,37,254.335007,257.089996,252.957993,253.647003,238.473434,7001121.0
2010-02-26,38,255.253998,258.925995,253.233994,256.493011,241.1492,6996919.0
2010-03-02,39,257.089996,268.842987,257.089996,266.454987,250.515198,6822032.0
2010-03-03,40,269.02600099999995,270.770996,266.54699700000003,268.06201200000004,252.026123,5552156.0
2010-03-04,41,266.272003,270.770996,266.272003,269.576996,253.4505,3595963.0
2010-03-05,42,269.944,278.897003,269.02600099999995,274.02999900000003,257.637024,8895757.0
2010-03-08,43,273.755005,278.02398700000003,267.190002,268.751007,252.67395,6814309.0
2010-03-09,44,268.108002,270.082001,263.562988,267.464996,251.464798,4122954.0
2010-03-10,45,268.108002,270.403992,260.763,264.434998,248.616028,5864998.0
2010-03-11,46,265.261993,271.368011,264.75698900000003,269.89898700000003,253.753159,4389219.0
2010-03-12,47,269.02600099999995,275.774994,269.02600099999995,274.62701400000003,258.198334,4405195.0
2010-03-15,48,266.272003,276.647003,266.272003,274.993988,258.543365,3413669.0
2010-03-16,49,274.075989,274.535004,268.613007,270.678986,254.486572,2986594.0
2010-03-17,50,271.781006,276.830994,271.459015,273.662994,257.292084,3627804.0
2010-03-18,51,275.40799,278.666992,272.79098500000003,275.545013,259.06149300000004,4889785.0
2010-03-19,52,275.45401,287.2520140000001,275.45401,286.380005,269.248291,8348882.0
2010-03-22,53,282.339996,293.632996,281.881012,290.466003,273.089844,7275138.0
2010-03-23,54,291.246002,294.734985,280.549011,282.477997,265.579681,6119898.0
2010-03-25,55,284.63501,290.1440120000001,278.208008,288.674988,271.406006,11171689.0
2010-03-26,56,289.088013,290.053009,280.044006,284.77301,267.737427,7828909.0
2010-03-29,57,285.553009,289.134003,284.819,286.6549990000001,269.506805,3045744.0
2010-03-30,58,286.013,290.1440120000001,284.406006,285.4159850000001,268.34198,3631982.0
