Date,Unnamed: 0,Open,High,Low,Close,Adj Close,Volume
2019-01-01,2226,282.200012,283.549988,279.799988,282.700012,263.82086200000003,2490548.0
2019-01-02,2227,282.25,283.25,277.549988,280.600006,261.861084,9934187.0
2019-01-03,2228,280.600006,282.450012,277.75,278.850006,260.227936,6114946.0
2019-01-04,2229,279.149994,282.950012,279.149994,280.950012,262.187714,7805148.0
2019-01-07,2230,284.299988,285.25,281.0,281.649994,262.840973,9757529.0
2019-01-08,2231,282.0,285.5,281.350006,284.25,265.267334,7480522.0
2019-01-09,2232,285.600006,291.700012,284.600006,290.399994,271.006622,12182118.0
2019-01-10,2233,290.75,293.700012,288.899994,289.600006,270.26004,10288580.0
2019-01-11,2234,291.899994,296.0,291.5,295.350006,275.626038,16773035.0
2019-01-14,2235,294.5,294.799988,290.0,294.299988,274.64614900000004,6400147.0
2019-01-15,2236,295.25,297.399994,294.0,296.549988,276.74588,7213165.0
2019-01-16,2237,296.0,296.549988,291.700012,294.049988,274.412842,7784035.0
2019-01-17,2238,294.100006,295.600006,290.149994,293.950012,274.31958,10601100.0
2019-01-18,2239,293.25,295.100006,290.649994,291.450012,271.986511,10994807.0
2019-01-21,2240,292.850006,293.200012,288.700012,289.899994,270.540009,8203333.0
2019-01-22,2241,289.850006,291.0,285.149994,289.75,270.40002400000003,10329563.0
2019-01-23,2242,291.5,294.399994,275.0,277.299988,258.781433,40188183.0
2019-01-24,2243,279.299988,283.350006,277.850006,278.899994,260.274597,28026449.0
2019-01-25,2244,280.0,282.700012,278.5,279.200012,260.554596,8897906.0
2019-01-28,2245,278.899994,279.450012,274.200012,274.75,256.401764,8992136.0
2019-01-29,2246,275.299988,279.0,274.75,278.450012,259.854675,6998389.0
2019-01-30,2247,280.100006,280.200012,274.200012,275.5,257.10168500000003,10449713.0
2019-01-31,2248,276.5,279.600006,273.600006,278.649994,260.04129,15346406.0
2019-02-01,2249,280.649994,285.200012,279.100006,280.850006,262.09439100000003,18353829.0
