,Date,Open,High,Low,Close,Adj Close,Volume
0,2010-01-04,1565.0,1586.699951,1546.150024,1551.449951,1416.307739,534231.0
1,2010-01-05,1563.5,1567.550049,1510.0,1515.849976,1383.808716,1407407.0
2,2010-01-06,1518.0,1522.800049,1460.0,1461.650024,1334.329834,1571353.0
3,2010-01-07,1468.0,1485.0,1450.0,1453.300049,1326.7071529999998,901165.0
4,2010-01-08,1459.0,1463.800049,1421.099976,1433.150024,1308.3126220000001,1294429.0
5,2010-01-11,1442.0,1462.25,1438.0,1454.75,1328.030884,478942.0
6,2010-01-12,1454.75,1462.0,1435.0,1441.0,1315.47876,767986.0
7,2010-01-13,1437.0,1449.5,1410.800049,1428.75,1304.295776,612474.0
8,2010-01-14,1439.0,1443.25,1411.0,1414.849976,1291.606567,480493.0
9,2010-01-15,1410.0,1442.900024,1408.150024,1413.449951,1290.3286130000001,723389.0
10,2010-01-18,1409.0,1447.0,1407.0,1429.349976,1304.8436279999999,916180.0
11,2010-01-19,1435.0,1450.0,1413.099976,1419.300049,1295.669067,1009858.0
12,2010-01-20,1428.800049,1465.0,1421.0,1458.349976,1331.317627,1376326.0
13,2010-01-21,1445.0,1480.0,1440.0,1452.75,1326.2052,1220211.0
14,2010-01-22,1440.0,1457.0,1405.0,1444.449951,1318.628174,650256.0
15,2010-01-25,1412.0,1475.0,1412.0,1446.199951,1320.225952,851324.0
16,2010-01-27,1431.0,1447.0,1350.300049,1369.800049,1250.480957,1180230.0
17,2010-01-28,1377.0,1399.0,1362.050049,1378.300049,1258.240356,835498.0
18,2010-01-29,1374.400024,1399.0,1332.0,1389.449951,1268.419067,468949.0
19,2010-02-01,1389.0,1419.699951,1375.25,1398.949951,1277.091431,584347.0
20,2010-02-02,1418.25,1418.25,1360.0,1373.550049,1253.904297,573306.0
21,2010-02-03,1365.0,1384.900024,1360.199951,1377.25,1257.281616,594119.0
22,2010-02-04,1370.0,1385.0,1355.0,1365.150024,1246.235962,453970.0
23,2010-02-05,1349.5,1378.050049,1320.25,1358.900024,1240.530273,471270.0
25,2010-02-08,1375.099976,1388.800049,1347.199951,1362.050049,1243.4057619999999,555655.0
26,2010-02-09,1355.0,1374.0,1342.5,1352.75,1234.9157710000002,491001.0
27,2010-02-10,1355.0,1368.599976,1328.25,1333.900024,1217.708008,433681.0
28,2010-02-11,1330.099976,1363.5,1330.099976,1356.349976,1238.202515,289022.0
29,2010-02-15,1364.0,1368.800049,1330.099976,1336.0,1219.625,288768.0
30,2010-02-16,1339.699951,1370.449951,1334.0,1357.349976,1239.1152339999999,322869.0
31,2010-02-17,1369.949951,1386.900024,1365.300049,1380.25,1260.020874,371999.0
32,2010-02-18,1390.0,1390.0,1349.0,1359.650024,1241.2150880000002,323684.0
33,2010-02-19,1354.0,1381.0,1335.0,1371.0,1251.576172,399798.0
34,2010-02-22,1380.0,1403.0,1378.300049,1386.25,1265.497803,385247.0
35,2010-02-23,1369.849976,1389.0,1317.699951,1335.75,1219.3967289999998,484780.0
36,2010-02-24,1325.0,1388.849976,1317.650024,1365.400024,1246.464111,827260.0
37,2010-02-25,1374.199951,1407.900024,1358.0,1399.900024,1277.958862,794244.0
38,2010-02-26,1398.800049,1490.0,1375.0,1459.949951,1332.778076,1711733.0
39,2010-03-02,1472.0,1501.0,1462.550049,1491.099976,1361.2146,1321957.0
40,2010-03-03,1496.0,1500.900024,1460.650024,1476.5,1347.8865970000002,809671.0
41,2010-03-04,1477.0,1489.0,1452.099976,1457.150024,1330.22229,413804.0
42,2010-03-05,1467.0,1474.400024,1447.699951,1457.050049,1330.130737,353414.0
43,2010-03-08,1473.699951,1492.300049,1463.0,1478.150024,1349.3927,515595.0
44,2010-03-09,1480.0,1509.150024,1471.0,1499.5,1368.8829349999999,875543.0
45,2010-03-10,1508.0,1519.800049,1470.0,1479.849976,1350.944702,976355.0
46,2010-03-11,1470.050049,1484.949951,1455.0,1464.199951,1336.657837,554034.0
47,2010-03-12,1470.0,1487.5,1460.0,1463.599976,1336.110229,334671.0
48,2010-03-15,1464.0,1464.800049,1426.150024,1446.099976,1320.134399,445078.0
49,2010-03-16,1459.800049,1462.800049,1436.449951,1458.800049,1331.728394,256298.0
50,2010-03-17,1465.0,1473.75,1428.650024,1433.5,1308.63208,648678.0
51,2010-03-18,1444.0,1446.0,1409.0,1421.699951,1297.8598630000001,631915.0
52,2010-03-19,1428.0,1434.300049,1421.0,1429.300049,1304.798096,286967.0
53,2010-03-22,1420.0,1423.800049,1391.0,1397.449951,1275.72229,470482.0
54,2010-03-23,1404.949951,1412.199951,1388.0,1393.400024,1272.025024,313873.0
55,2010-03-25,1390.0,1397.849976,1360.0,1370.150024,1250.800293,656336.0
56,2010-03-26,1372.0,1413.0,1368.050049,1396.849976,1275.174561,576501.0
57,2010-03-29,1409.800049,1437.800049,1397.199951,1427.449951,1303.109009,628028.0
58,2010-03-30,1400.0,1446.0,1400.0,1407.650024,1285.033813,354798.0
59,2010-03-31,1391.550049,1423.5,1349.0,1417.949951,1294.436523,320921.0
60,2010-04-01,1425.0,1429.0,1386.25,1393.150024,1271.7966310000002,477130.0
61,2010-04-05,1399.5,1409.0,1386.300049,1397.349976,1275.630981,409185.0
62,2010-04-06,1410.0,1410.0,1373.25,1376.650024,1256.7342529999999,343707.0
63,2010-04-07,1389.699951,1407.0,1368.0,1402.900024,1280.697632,634823.0
64,2010-04-08,1247.699951,1412.0,1247.699951,1384.099976,1263.5351560000001,410233.0
65,2010-04-09,1396.0,1399.0,1370.25,1377.650024,1257.6469730000001,441989.0
66,2010-04-12,1398.0,1408.800049,1363.5,1371.550049,1252.0786130000001,401803.0
67,2010-04-13,1375.0,1376.800049,1352.800049,1363.300049,1244.5469970000001,309664.0
68,2010-04-15,1371.0,1378.900024,1350.0,1354.849976,1236.833008,296630.0
69,2010-04-16,1350.75,1361.699951,1345.0,1351.150024,1233.455444,220122.0
70,2010-04-19,1352.599976,1352.599976,1324.199951,1332.300049,1216.247437,239032.0
71,2010-04-20,1340.0,1366.050049,1332.0,1352.349976,1234.5507810000001,379984.0
72,2010-04-21,1350.0,1380.0,1350.0,1377.449951,1257.464355,314739.0
73,2010-04-22,1375.0,1399.800049,1364.5,1379.349976,1259.198975,483673.0
74,2010-04-23,1380.0,1388.699951,1355.050049,1361.349976,1242.766724,268925.0
75,2010-04-26,1370.0,1385.400024,1327.050049,1333.699951,1217.525269,1940724.0
76,2010-04-27,1329.0,1335.150024,1280.0,1283.300049,1171.515625,2351290.0
77,2010-04-28,1275.0,1287.800049,1255.0,1270.349976,1159.6936039999998,1214131.0
78,2010-04-29,1273.099976,1294.699951,1272.0,1289.400024,1177.084106,815734.0
79,2010-04-30,1300.0,1300.0,1275.099976,1279.699951,1168.229126,441044.0
80,2010-05-03,1275.0,1294.25,1263.349976,1281.449951,1169.826538,599874.0
81,2010-05-04,1288.0,1297.449951,1257.5,1265.349976,1155.1289060000001,457051.0
82,2010-05-05,1247.699951,1290.0,1233.800049,1282.550049,1170.830933,550720.0
83,2010-05-06,1284.0,1289.0,1265.25,1278.5,1167.133789,394583.0
84,2010-05-07,1261.0,1288.0,1250.0,1279.0,1167.5900880000002,488321.0
85,2010-05-10,1291.199951,1299.900024,1276.699951,1295.449951,1182.607178,563998.0
86,2010-05-11,1300.0,1300.0,1265.0,1268.099976,1157.639526,395084.0
87,2010-05-12,1270.0,1286.800049,1262.0,1265.25,1155.037964,589711.0
88,2010-05-13,1275.0,1285.599976,1270.349976,1275.800049,1164.668823,662614.0
89,2010-05-14,1269.0,1281.0,1246.900024,1259.5,1149.788696,443386.0
90,2010-05-17,1250.0,1254.800049,1237.050049,1241.5,1133.356689,322917.0
91,2010-05-18,1241.300049,1252.449951,1236.0,1242.449951,1134.223999,462417.0
92,2010-05-19,1234.699951,1254.0,1221.0,1226.800049,1119.937134,496232.0
93,2010-05-20,1238.800049,1239.300049,1198.599976,1208.349976,1103.094116,485640.0
94,2010-05-21,1176.0,1245.0,1170.0,1238.550049,1130.663696,744951.0
95,2010-05-24,1254.900024,1259.0,1205.0,1215.650024,1109.758179,263273.0
96,2010-05-25,1201.199951,1211.0,1177.599976,1198.75,1094.330322,457431.0
97,2010-05-26,1195.0,1224.0,1184.150024,1200.699951,1096.110596,584220.0
98,2010-05-27,1205.0,1248.75,1191.0,1238.150024,1130.298584,982229.0
99,2010-05-28,1243.0,1244.800049,1216.199951,1225.199951,1118.4764400000001,330714.0
100,2010-05-31,1236.0,1240.0,1224.650024,1236.849976,1129.111694,233634.0
101,2010-06-01,1235.0,1297.0,1231.050049,1257.0,1147.506592,1452405.0
102,2010-06-02,1261.0,1286.0,1261.0,1278.25,1166.905396,785644.0
103,2010-06-03,1288.0,1310.0,1287.0,1296.800049,1183.8398439999999,686347.0
104,2010-06-04,1304.0,1335.0,1290.0,1330.050049,1214.193237,883335.0
105,2010-06-07,1282.099976,1319.800049,1280.800049,1315.449951,1200.865112,464373.0
106,2010-06-08,1319.900024,1337.5,1286.5,1294.349976,1181.602905,608641.0
107,2010-06-09,1295.650024,1317.5,1290.050049,1303.0,1189.499634,403149.0
108,2010-06-10,1316.0,1349.800049,1296.0,1346.150024,1228.8907470000001,910604.0
109,2010-06-11,1347.0,1364.0,1340.0,1356.650024,1238.4764400000001,733725.0
110,2010-06-14,1364.0,1367.0,1344.0,1355.449951,1237.380737,245161.0
111,2010-06-15,1355.0,1359.849976,1332.099976,1342.900024,1225.92395,316340.0
112,2010-06-16,1349.0,1369.900024,1332.599976,1364.449951,1245.59668,616333.0
113,2010-06-17,1369.0,1387.0,1356.5,1379.75,1259.564087,428095.0
114,2010-06-18,1374.699951,1383.0,1347.0,1351.150024,1233.455444,557649.0
115,2010-06-21,1362.0,1383.0,1358.650024,1376.25,1256.369019,312694.0
116,2010-06-22,1367.5,1380.0,1360.0,1369.050049,1249.796265,235521.0
117,2010-06-23,1365.0,1414.0,1360.0,1407.349976,1284.759888,860773.0
118,2010-06-24,1410.0,1416.900024,1371.0,1386.949951,1266.1369630000002,1361910.0
119,2010-06-25,1382.0,1421.900024,1376.0,1396.800049,1275.1290279999998,1336002.0
120,2010-06-28,1398.0,1403.800049,1380.349976,1394.75,1273.2576900000001,292395.0
121,2010-06-29,1390.0,1409.900024,1380.25,1388.949951,1267.962769,362725.0
122,2010-06-30,1370.0,1433.949951,1370.0,1423.75,1299.731445,735102.0
123,2010-07-01,1424.300049,1424.300049,1380.0,1400.900024,1278.871826,637323.0
124,2010-07-02,1400.0,1425.800049,1381.0,1415.900024,1292.565063,580326.0
125,2010-07-05,1415.900024,1415.900024,1392.199951,1396.099976,1274.4897460000002,196977.0
126,2010-07-06,1396.0,1396.0,1385.0,1392.349976,1271.0665279999998,261295.0
127,2010-07-07,1392.0,1409.800049,1372.25,1380.0,1259.79248,350245.0
128,2010-07-08,1392.199951,1408.900024,1387.900024,1403.400024,1281.154175,419025.0
129,2010-07-09,1400.0,1429.75,1395.0,1424.25,1300.1877439999998,615302.0
130,2010-07-12,1435.0,1435.0,1405.800049,1409.349976,1286.585571,271217.0
131,2010-07-13,1415.050049,1415.900024,1391.050049,1409.099976,1286.357544,284452.0
132,2010-07-14,1417.0,1423.449951,1386.599976,1393.599976,1272.207642,182512.0
133,2010-07-15,1415.0,1415.0,1371.0,1375.25,1255.455933,308916.0
134,2010-07-16,1372.900024,1382.699951,1364.0,1374.099976,1254.40625,184121.0
135,2010-07-19,1335.0,1387.900024,1335.0,1363.300049,1244.5469970000001,220018.0
136,2010-07-20,1395.0,1395.0,1351.099976,1358.5,1240.165039,141510.0
137,2010-07-21,1369.0,1379.900024,1359.099976,1362.400024,1243.725586,293180.0
138,2010-07-22,1379.900024,1380.0,1345.25,1354.150024,1236.1938480000001,514174.0
139,2010-07-23,1365.0,1372.699951,1346.300049,1358.199951,1239.891235,736077.0
140,2010-07-26,1302.300049,1317.5,1126.849976,1191.449951,1087.666382,6485230.0
141,2010-07-27,1190.0,1239.900024,1182.0,1207.5,1102.3183589999999,4499525.0
142,2010-07-28,1210.0,1223.699951,1200.0,1202.599976,1097.845093,848412.0
143,2010-07-29,1205.0,1214.449951,1190.099976,1197.75,1093.4176029999999,1600687.0
144,2010-07-30,1199.0,1212.900024,1192.550049,1198.599976,1094.193481,553516.0
145,2010-08-02,1211.0,1218.5,1202.199951,1209.900024,1104.5092769999999,660849.0
146,2010-08-03,1223.449951,1224.0,1210.050049,1213.199951,1107.5217289999998,461037.0
147,2010-08-04,1214.0,1221.0,1206.400024,1213.599976,1107.886841,581630.0
148,2010-08-05,1218.0,1240.949951,1217.5,1225.75,1118.9785160000001,875377.0
