,Date,Open,High,Low,Close,Adj Close,Volume
0,2010-01-04,166.899994,169.5,166.104996,166.854996,117.493889,18690.0
1,2010-01-05,167.0,169.419998,166.0,167.104996,117.669952,22810.0
2,2010-01-06,168.5,168.5,164.5,165.58500700000002,116.599648,21500.0
3,2010-01-07,165.58500700000002,166.5,164.0,164.904999,116.12078899999999,821990.0
4,2010-01-08,164.100006,166.985001,164.100006,165.270004,116.37781499999998,145140.0
5,2010-01-11,167.300003,167.300003,165.0,165.229996,116.34964,1115070.0
6,2010-01-12,167.5,169.5,164.524994,166.639999,117.342545,534950.0
7,2010-01-13,167.800003,167.800003,165.259995,166.03500400000001,116.91648899999998,10840.0
8,2010-01-14,167.399994,169.199997,166.03500400000001,168.024994,118.31779499999999,36870.0
9,2010-01-15,167.225006,169.600006,167.199997,169.369995,119.26489299999999,22940.0
10,2010-01-18,169.899994,171.399994,167.5,168.324997,118.529022,31790.0
11,2010-01-19,169.399994,170.375,168.029999,169.009995,119.01140600000001,28070.0
12,2010-01-20,169.979996,170.895004,165.880005,166.220001,117.046768,11010.0
13,2010-01-21,166.0,166.990005,164.244995,164.755005,116.01516000000001,22210.0
14,2010-01-22,161.600006,165.0,160.800003,164.169998,115.603218,18500.0
15,2010-01-25,165.949997,165.949997,162.5,163.264999,114.965958,13250.0
16,2010-01-27,164.0,165.479996,155.0,157.354996,110.804321,29810.0
17,2010-01-28,160.0,161.5,157.5,159.554993,112.3535,101900.0
18,2010-01-29,158.899994,158.899994,154.509995,156.649994,110.307884,33120.0
19,2010-02-01,156.600006,160.5,155.604996,159.580002,112.371094,10330.0
20,2010-02-02,160.005005,160.979996,159.100006,159.985001,112.65631100000002,12330.0
21,2010-02-03,159.0,161.440002,156.5,159.91499299999998,112.60698700000002,21660.0
22,2010-02-04,160.0,161.395004,159.100006,159.58999599999999,112.37813600000001,6310.0
23,2010-02-05,159.110001,161.399994,154.5,159.75,112.490799,23760.0
25,2010-02-08,161.800003,163.300003,159.5,160.735001,113.184448,37340.0
26,2010-02-09,163.5,163.5,160.0,160.895004,113.29706599999999,10100.0
27,2010-02-10,160.720001,163.33999599999999,160.100006,162.634995,114.522301,22230.0
28,2010-02-11,161.5,165.479996,161.5,163.029999,114.80046100000001,52810.0
29,2010-02-15,162.145004,166.699997,162.139999,164.990005,116.180649,24750.0
30,2010-02-16,163.5,164.274994,162.600006,163.0,114.779358,16400.0
31,2010-02-17,162.705002,164.5,162.699997,163.139999,114.87793700000002,18400.0
32,2010-02-18,165.0,178.5,162.110001,163.604996,115.205376,12690.0
33,2010-02-19,164.5,165.0,162.5,163.21000700000002,114.927231,25950.0
34,2010-02-22,164.494995,164.494995,162.104996,163.005005,114.782875,5810.0
35,2010-02-23,162.014999,163.779999,162.0,162.899994,114.70891599999999,18380.0
36,2010-02-24,162.005005,164.78999299999998,160.199997,164.0,115.48350500000001,125160.0
37,2010-02-25,165.0,167.0,160.529999,164.595001,115.90248899999999,31950.0
38,2010-02-26,166.009995,167.695007,164.899994,167.345001,117.838951,64360.0
39,2010-03-02,170.0,170.0,166.725006,169.08500700000002,119.064217,123080.0
40,2010-03-03,167.800003,176.0,167.800003,174.270004,122.71534,54550.0
41,2010-03-04,174.970001,175.104996,172.205002,174.600006,122.947701,55360.0
42,2010-03-05,175.5,177.399994,174.600006,176.740005,124.45461999999999,143710.0
43,2010-03-08,169.770004,169.895004,161.005005,164.009995,115.49054699999999,191150.0
44,2010-03-09,166.0,166.5,157.5,160.994995,113.36748500000002,88590.0
45,2010-03-10,162.0,163.0,159.100006,159.625,112.402794,57860.0
46,2010-03-11,160.800003,161.490005,156.505005,157.684998,111.036697,49360.0
47,2010-03-12,160.0,160.0,155.71000700000002,157.649994,111.01203899999999,45280.0
48,2010-03-15,158.875,159.399994,157.520004,158.929993,111.91336799999999,38060.0
49,2010-03-16,158.110001,160.5,158.100006,160.070007,112.716148,34540.0
50,2010-03-17,160.0,161.0,159.119995,159.529999,112.335876,17930.0
51,2010-03-18,159.020004,160.699997,158.5,158.619995,111.695099,21730.0
52,2010-03-19,159.949997,159.949997,156.0,158.184998,111.38879399999999,25160.0
53,2010-03-22,157.009995,158.600006,156.100006,158.024994,111.27608500000001,22870.0
54,2010-03-23,157.524994,159.0,156.134995,157.304993,110.76911899999999,21960.0
55,2010-03-25,157.009995,160.399994,157.005005,159.554993,112.3535,48310.0
56,2010-03-26,159.100006,159.990005,158.0,158.270004,111.448647,10030.0
57,2010-03-29,158.100006,159.350006,156.5,156.850006,110.448746,214220.0
58,2010-03-30,157.0,160.0,157.0,157.389999,110.82899499999999,22000.0
59,2010-03-31,158.800003,160.5,157.764999,159.904999,112.59996000000001,291500.0
60,2010-04-01,160.5,161.779999,158.600006,160.0,112.666817,169390.0
61,2010-04-05,160.899994,161.800003,159.509995,160.130005,112.758385,20550.0
62,2010-04-06,159.100006,162.300003,158.5,161.919998,114.018845,117620.0
63,2010-04-07,162.899994,166.800003,161.899994,165.315002,116.409523,71600.0
64,2010-04-08,162.0,173.600006,162.0,164.919998,116.131355,201200.0
