,Date,Open,High,Low,Close,Adj Close,Volume
0,2010-01-04,326.25,328.75,324.41299399999997,326.575012,131.97508200000001,4069264.0
1,2010-01-05,327.5,328.83700600000003,325.013,327.669006,132.417114,6895528.0
2,2010-01-06,335.375,335.375,321.888,322.888,130.48504599999998,6817288.0
3,2010-01-07,323.325012,323.325012,314.774994,315.631012,127.552361,10892600.0
4,2010-01-08,314.875,315.41299399999997,307.25,308.024994,124.47860700000001,12649312.0
5,2010-01-11,309.388,313.08700600000003,309.25,311.205994,125.76411399999999,7849656.0
6,2010-01-12,312.5,324.25,312.5,323.368988,130.67941299999998,24859680.0
7,2010-01-13,309.60598799999997,336.875,309.60598799999997,335.43798799999996,135.556747,19704040.0
8,2010-01-14,334.875,337.862,331.274994,336.218994,135.872314,8413904.0
9,2010-01-15,336.218994,336.56201200000004,331.76901200000003,334.475006,135.167526,5049504.0
10,2010-01-18,332.875,336.25,332.0,335.830994,135.71551499999998,6140088.0
11,2010-01-19,335.0,336.0,328.513,329.487,133.15181,5837512.0
12,2010-01-20,331.080994,334.149994,329.75,332.21200600000003,134.253052,6091992.0
13,2010-01-21,330.375,333.08700600000003,325.0,328.149994,132.611511,6682792.0
14,2010-01-22,325.0,326.25,319.0,321.950012,130.10595700000002,13486496.0
15,2010-01-25,318.75,321.243988,314.75,317.78799399999997,128.423996,6498712.0
16,2010-01-27,316.5,316.73098799999997,310.64401200000003,312.781006,126.400627,9840856.0
17,2010-01-28,314.125,319.362,309.93798799999996,311.468994,125.870399,12732872.0
18,2010-01-29,306.549988,312.5,300.600006,309.43798799999996,125.04965200000001,15012280.0
19,2010-02-01,305.875,316.25,298.763,306.406006,123.824371,12308784.0
20,2010-02-02,312.625,312.625,302.705994,304.993988,123.253731,9889384.0
21,2010-02-03,306.25,312.5,306.25,309.149994,124.93323500000001,6405608.0
22,2010-02-04,308.125,308.75,301.56201200000004,303.631012,122.702919,6176408.0
23,2010-02-05,298.799988,299.806,291.125,294.08700600000003,118.84601599999999,13544872.0
25,2010-02-08,296.862,305.25,293.06201200000004,300.450012,121.417427,9252480.0
26,2010-02-09,300.5,310.25,299.281006,309.225006,124.963554,10387392.0
27,2010-02-10,311.375,312.024994,306.0,308.368988,124.61763799999999,7187984.0
28,2010-02-11,309.125,314.76901200000003,308.75,312.306,126.208679,6453888.0
29,2010-02-15,313.375,317.799988,309.35598799999997,312.330994,126.21874199999999,8950128.0
30,2010-02-16,312.5,318.875,311.031006,317.681,128.380768,4418096.0
31,2010-02-17,318.774994,320.799988,314.200012,314.830994,127.22905,7991184.0
32,2010-02-18,315.375,318.375,314.0,316.705994,127.986778,3721696.0
33,2010-02-19,315.612,318.06201200000004,313.14401200000003,316.549988,127.92370600000001,5998992.0
34,2010-02-22,319.388,323.96200600000003,319.388,321.044006,129.739853,5855400.0
35,2010-02-23,319.763,323.625,319.375,322.66299399999997,130.394104,3786032.0
36,2010-02-24,321.0,324.78799399999997,318.875,322.03799399999997,130.141556,5427016.0
37,2010-02-25,321.325012,328.71200600000003,321.325012,327.169006,132.215073,8729568.0
38,2010-02-26,327.375,328.75,322.763,325.243988,131.43713400000001,10546368.0
39,2010-03-02,328.944,331.343994,327.830994,330.125,133.409637,8534656.0
40,2010-03-03,331.388,334.56201200000004,329.080994,333.281006,134.685043,5904976.0
41,2010-03-04,332.75,333.0,325.5,327.975006,132.540817,6755240.0
42,2010-03-05,329.237,330.0,326.631012,329.46200600000003,133.141708,4984808.0
43,2010-03-08,331.625,334.919006,329.763,332.444,134.346848,8664992.0
44,2010-03-09,331.256012,337.68798799999996,327.23098799999997,335.493988,135.579346,7958752.0
45,2010-03-10,334.362,336.431,331.25,332.406006,134.331467,7330952.0
46,2010-03-11,333.125,336.875,331.25,335.368988,135.52883899999998,4298424.0
47,2010-03-12,337.487,338.0,332.03799399999997,334.156006,135.03862,3176920.0
48,2010-03-15,331.799988,339.06201200000004,329.5,337.656006,136.45306399999998,10582856.0
49,2010-03-16,337.5,343.118988,335.28799399999997,341.544006,138.02426100000002,5881344.0
50,2010-03-17,341.875,344.21200600000003,339.125,342.28799399999997,138.324921,6352000.0
51,2010-03-18,342.5,349.237,342.5,348.450012,140.81513999999999,8923048.0
52,2010-03-19,347.513,349.375,345.006012,346.544006,140.04489099999998,12582544.0
53,2010-03-22,344.013,347.125,342.862,344.674988,139.289581,4108528.0
54,2010-03-23,346.256012,349.875,345.51901200000003,346.93798799999996,140.204056,4792560.0
55,2010-03-25,346.375,358.75,343.85598799999997,351.743988,142.146286,15207528.0
56,2010-03-26,352.0,353.125,345.375,346.85598799999997,140.170944,9105680.0
57,2010-03-29,344.75,346.25,337.531006,339.580994,137.230972,13981704.0
58,2010-03-30,339.375,339.375,328.825012,330.513,133.566452,10649936.0
59,2010-03-31,331.737,334.58700600000003,325.825012,326.993988,132.14433300000002,13070104.0
60,2010-04-01,327.524994,334.75,327.5,333.806,134.897232,8187000.0
61,2010-04-05,334.875,336.25,329.75,334.743988,135.27626,7318616.0
62,2010-04-06,335.25,335.625,330.656006,331.406006,133.927307,5348808.0
63,2010-04-07,331.944,334.350006,327.174988,330.468994,133.548676,8380880.0
64,2010-04-08,330.0,334.737,328.75,332.968994,134.558975,7227984.0
65,2010-04-09,333.75,337.21200600000003,333.125,334.524994,135.18778999999998,8260312.0
66,2010-04-12,335.737,337.25,331.506012,335.388,135.536499,8325648.0
67,2010-04-13,336.25,349.23098799999997,329.375,347.737,140.526962,57635400.0
68,2010-04-15,348.5,353.08700600000003,344.91299399999997,350.200012,141.522354,22395128.0
69,2010-04-16,349.013,351.125,346.381012,348.575012,140.865631,6244344.0
70,2010-04-19,346.830994,346.830994,342.0,343.987,139.011536,8754896.0
71,2010-04-20,345.68798799999996,348.743988,340.0,340.91299399999997,137.769257,9542128.0
72,2010-04-21,342.875,343.718994,337.53799399999997,339.056,137.018829,6496288.0
73,2010-04-22,338.5,345.35598799999997,336.625,339.799988,137.319504,6978144.0
74,2010-04-23,341.875,344.21200600000003,339.60598799999997,340.868988,137.75148000000002,5888336.0
75,2010-04-26,341.263,344.25,340.631012,342.368988,138.357651,4454288.0
76,2010-04-27,341.138,342.799988,340.799988,342.181,138.281677,3280256.0
77,2010-04-28,338.763,341.493988,336.388,337.43798799999996,136.36496,5544496.0
78,2010-04-29,337.375,341.612,334.375,338.64401200000003,136.852325,11319960.0
79,2010-04-30,339.0,344.850006,334.638,342.26901200000003,138.317261,8067024.0
80,2010-05-03,338.5,339.368988,335.25,336.862,136.13218700000002,5408952.0
