,Date,Open,High,Low,Close,Adj Close,Volume
0,2010-01-04,156.30299399999998,164.03999299999998,156.184998,163.53599499999999,131.162643,27906448.0
1,2010-01-05,162.259995,167.147003,153.246002,160.686005,128.876831,23669318.0
2,2010-01-06,162.199997,162.932007,159.311005,160.934006,129.075729,14990820.0
3,2010-01-07,161.171005,161.923004,154.34399399999998,155.432999,124.66368899999999,22722030.0
4,2010-01-08,156.32299799999998,159.251999,155.34399399999998,156.283997,125.346245,16495776.0
5,2010-01-11,158.104004,158.104004,154.78999299999998,156.352997,125.40156599999999,11776348.0
6,2010-01-12,155.92799399999998,157.707993,154.55200200000002,155.591003,124.790421,10657130.0
7,2010-01-13,155.334,157.194,152.78100600000002,155.324005,124.576279,17659374.0
8,2010-01-14,155.531998,156.778,154.255005,154.770004,124.13193500000001,8626218.0
9,2010-01-15,154.938004,158.994995,153.354996,157.748001,126.52040900000001,18955838.0
10,2010-01-18,157.046005,161.013,155.382996,160.449005,128.686752,18756613.0
11,2010-01-19,160.87399299999998,162.022003,158.707993,159.628006,128.02825900000002,11559643.0
12,2010-01-20,160.28100600000002,160.755997,158.113998,159.281998,127.750771,10185364.0
13,2010-01-21,158.242996,159.024002,154.404007,154.88900800000002,124.22738600000001,9291983.0
14,2010-01-22,150.862,155.828995,149.199997,153.959,123.48150600000001,12698514.0
15,2010-01-25,153.988007,154.938004,150.386993,152.098999,121.98966999999999,8448704.0
16,2010-01-27,148.804001,150.862,140.73100300000002,142.065994,113.942802,16092885.0
17,2010-01-28,143.460999,145.371002,138.96000700000002,140.710999,112.85603300000001,27120073.0
18,2010-01-29,139.503998,140.848999,132.875,137.395996,110.197281,20899408.0
19,2010-02-01,136.080002,143.134995,134.229996,142.442001,114.244377,24102055.0
20,2010-02-02,144.451004,146.429001,139.51400800000002,140.384003,112.59376499999999,21818957.0
21,2010-02-03,141.48199499999998,143.85699499999998,140.363998,142.779007,114.514664,11665709.0
22,2010-02-04,142.669998,143.460999,135.76400800000002,136.455994,109.443352,14364089.0
23,2010-02-05,132.578003,134.259995,130.233002,133.013,106.681931,22246873.0
25,2010-02-08,133.576996,136.119995,125.404999,133.220993,106.848747,17350173.0
26,2010-02-09,131.638,136.139999,131.401001,133.834,107.34040800000001,13384787.0
27,2010-02-10,135.546005,137.326996,131.983994,132.51899699999998,106.28571299999999,13442883.0
28,2010-02-11,133.567001,136.91099499999999,133.279999,136.100006,109.15783700000001,10099225.0
29,2010-02-15,137.307007,138.988998,134.65600600000002,135.179993,108.419945,12144363.0
30,2010-02-16,135.962006,140.294998,135.546005,139.138,111.594429,10227648.0
31,2010-02-17,140.492996,142.867996,140.10699499999998,140.78999299999998,112.919395,12520480.0
32,2010-02-18,141.384003,142.451996,139.207001,140.462997,112.65713500000001,11860551.0
33,2010-02-19,139.306,140.37399299999998,136.020996,138.475006,111.06269099999999,12664377.0
34,2010-02-22,140.492996,141.423004,138.820999,139.51400800000002,111.896004,8688479.0
35,2010-02-23,138.315994,140.869003,137.524994,138.455002,111.046646,13054284.0
