,Date,Open,High,Low,Close,Adj Close,Volume
0,2010-01-04,545.549988,545.549988,510.924988,537.75,457.306488,35040012.0
1,2010-01-05,574.950012,574.950012,532.700012,535.349976,455.265503,9780080.0
2,2010-01-06,539.950012,547.25,535.325012,544.0,462.62145999999996,10831076.0
3,2010-01-07,544.0,557.5,539.0,553.025024,470.296417,11976808.0
4,2010-01-08,554.0,556.900024,548.0,551.575012,469.063354,6907852.0
5,2010-01-11,567.349976,574.849976,525.0,540.75,459.85763499999996,86244270.0
6,2010-01-12,547.5,568.650024,538.5,542.174988,461.069519,14990718.0
7,2010-01-13,544.0,546.0,534.299988,544.299988,462.876617,7022156.0
8,2010-01-14,543.0,562.400024,543.0,560.849976,476.95083600000004,11221436.0
9,2010-01-15,562.900024,569.450012,552.525024,555.375,472.294891,8579466.0
10,2010-01-18,553.5,558.224976,545.974976,549.75,467.511383,6479050.0
11,2010-01-19,550.0,553.025024,541.325012,542.5,461.345886,5972726.0
12,2010-01-20,547.5,548.549988,536.0,538.75,458.15685999999994,8837494.0
13,2010-01-21,537.5,538.5,525.125,527.025024,448.18594400000006,8508470.0
14,2010-01-22,520.5,535.5,514.75,526.924988,448.1008,18227024.0
15,2010-01-25,524.825012,527.200012,518.349976,521.025024,443.08343499999995,6122956.0
16,2010-01-27,517.0,525.0,510.0,513.775024,436.917969,11357606.0
17,2010-01-28,520.0,523.224976,512.5,518.575012,440.999939,15188648.0
18,2010-01-29,516.450012,525.900024,509.049988,523.099976,444.84793099999996,10667082.0
19,2010-02-01,518.75,527.5,517.775024,522.700012,444.507843,5546738.0
20,2010-02-02,526.0,528.174988,512.049988,513.650024,436.811676,7885662.0
21,2010-02-03,515.549988,524.200012,515.549988,516.974976,439.639221,6881390.0
22,2010-02-04,519.0,519.0,507.0,509.575012,433.34622199999995,5474386.0
23,2010-02-05,487.5,503.875,487.5,490.85000599999995,417.42242400000003,13661446.0
25,2010-02-08,492.5,502.174988,487.5,497.174988,422.80114699999996,11838292.0
26,2010-02-09,496.875,499.0,491.35000599999995,496.625,422.33352699999995,6533836.0
27,2010-02-10,499.950012,499.950012,491.0,492.549988,418.86801099999997,8348428.0
28,2010-02-11,494.625,509.89999400000005,494.25,507.575012,431.645447,10720598.0
29,2010-02-15,513.5,513.5,503.799988,505.0,429.45562699999994,6171114.0
30,2010-02-16,505.049988,510.5,502.5,508.875,432.750916,4602868.0
31,2010-02-17,512.5,518.900024,511.02499400000005,516.275024,439.04400599999997,7145566.0
32,2010-02-18,515.0,519.174988,497.5,498.89999400000005,424.268158,9067490.0
33,2010-02-19,497.5,497.5,488.575012,491.60000599999995,418.060181,8116776.0
34,2010-02-22,497.64999400000005,500.0,485.0,488.97500599999995,415.82782000000003,5802376.0
35,2010-02-23,487.0,491.5,485.0,487.674988,414.722351,5932618.0
36,2010-02-24,485.0,492.85000599999995,483.325012,489.39999400000005,416.189301,5708906.0
37,2010-02-25,490.049988,492.5,479.575012,481.549988,409.51361099999997,8665160.0
38,2010-02-26,484.5,497.5,483.125,489.47500599999995,416.253052,10322466.0
39,2010-03-02,492.5,499.5,489.700012,491.60000599999995,418.060181,8325272.0
40,2010-03-03,494.0,514.0,494.0,512.400024,435.748688,12171582.0
41,2010-03-04,520.0,520.0,504.0,507.0,431.15646399999997,9500474.0
42,2010-03-05,511.0,513.0,502.549988,504.89999400000005,429.37060499999995,5382908.0
43,2010-03-08,510.60000599999995,513.5,501.0,502.049988,426.94693,5459160.0
44,2010-03-09,503.25,505.89999400000005,494.02499400000005,495.174988,421.100342,7981906.0
45,2010-03-10,497.5,509.450012,494.64999400000005,504.375,428.924103,11341006.0
46,2010-03-11,505.0,510.0,503.5,508.22500599999995,432.198212,6667210.0
47,2010-03-12,507.5,516.5,507.0,510.799988,434.38797,10210012.0
48,2010-03-15,511.0,515.974976,506.549988,514.025024,437.130554,8289204.0
49,2010-03-16,516.0,535.900024,514.5,533.974976,454.0961,15543070.0
50,2010-03-17,537.400024,541.25,532.900024,534.849976,454.84030199999995,9874552.0
51,2010-03-18,537.0,540.799988,532.049988,538.474976,457.923004,6991182.0
52,2010-03-19,539.400024,548.25,535.075012,546.025024,464.343658,9023434.0
53,2010-03-22,531.0,549.5,531.0,536.974976,456.6474,9357502.0
54,2010-03-23,538.974976,546.974976,538.474976,545.700012,464.0672,9145862.0
55,2010-03-25,548.0,548.5,538.700012,545.724976,464.08850099999995,10500146.0
56,2010-03-26,548.5,555.5,547.575012,550.224976,467.915192,8263518.0
57,2010-03-29,551.849976,554.974976,545.5,546.650024,464.875092,9257520.0
58,2010-03-30,548.0,552.849976,541.5,544.075012,462.68530300000003,8658180.0
59,2010-03-31,546.450012,547.5,535.650024,537.125,456.774963,9896604.0
