,Date,Open,High,Low,Close,Adj Close,Volume
0,2010-01-04,76.75,78.949997,76.637497,78.662498,28.011845,3359224.0
1,2010-01-05,78.762497,79.5,78.300003,78.962502,28.118677,2021632.0
2,2010-01-06,78.962502,79.474998,77.512497,78.849998,28.078613,2534660.0
3,2010-01-07,78.287498,78.75,76.875,77.612503,27.637934,1529632.0
4,2010-01-08,78.75,79.599998,77.775002,78.9375,28.109768,1974228.0
5,2010-01-11,78.8125,80.5,78.8125,79.712502,28.385746,2554604.0
6,2010-01-12,81.275002,82.112503,78.900002,79.487503,28.305628000000002,2071612.0
7,2010-01-13,79.6875,82.025002,78.900002,80.925003,28.817520000000002,3788644.0
8,2010-01-14,81.5,82.849998,81.25,81.462502,29.008919,4116296.0
9,2010-01-15,81.525002,82.224998,80.550003,81.087502,28.875389000000002,1438192.0
10,2010-01-18,81.275002,82.0,80.650002,81.537498,29.035633,1078068.0
11,2010-01-19,81.487503,83.612503,79.037498,79.537498,28.323428999999997,5652172.0
12,2010-01-20,80.675003,80.675003,77.75,78.074997,27.802629,2732084.0
13,2010-01-21,78.025002,79.275002,77.775002,78.387497,27.913915999999997,1991876.0
14,2010-01-22,77.5,79.0,76.387497,77.112503,27.459884999999996,2349980.0
15,2010-01-25,77.75,77.75,75.625,76.625,27.286286999999998,2119432.0
16,2010-01-27,76.625,76.712502,75.25,75.912498,27.032558,1765612.0
17,2010-01-28,76.75,77.099998,74.75,75.237503,26.792191,3850080.0
18,2010-01-29,75.0,76.400002,73.762497,75.337502,26.827803000000003,2790888.0
19,2010-02-01,75.5,79.462502,74.5,78.787498,28.056353,4054476.0
20,2010-02-02,79.875,81.25,77.537498,79.400002,28.274466999999998,3617308.0
21,2010-02-03,80.0,80.5,78.275002,78.962502,28.118677,2850280.0
22,2010-02-04,83.0,83.0,78.962502,79.199997,28.203243,3499188.0
23,2010-02-05,75.387497,78.974998,75.387497,77.025002,27.428726,2078548.0
25,2010-02-08,79.25,79.650002,77.0,77.425003,27.571167,1719080.0
26,2010-02-09,77.625,78.0,76.762497,77.512497,27.602320000000002,1609040.0
27,2010-02-10,78.125,79.612503,77.824997,78.974998,28.123121,2484620.0
28,2010-02-11,79.974998,79.974998,78.025002,78.349998,27.900565999999998,1726052.0
29,2010-02-15,77.037498,78.349998,76.287498,76.5,27.241776,1468136.0
30,2010-02-16,76.962502,77.5,76.300003,77.337502,27.540015999999998,807692.0
31,2010-02-17,77.525002,78.599998,76.900002,78.037498,27.789271999999997,1012344.0
32,2010-02-18,78.224998,81.650002,77.25,79.324997,28.247760999999997,4929560.0
33,2010-02-19,79.224998,81.099998,78.387497,80.425003,28.639469000000002,3091312.0
34,2010-02-22,80.425003,82.199997,79.675003,81.574997,29.048986,4877780.0
35,2010-02-23,82.462502,82.587502,80.275002,80.625,28.710690999999997,2913700.0
36,2010-02-24,79.599998,81.3125,78.800003,80.550003,28.683981,1909304.0
37,2010-02-25,80.775002,81.474998,79.949997,80.474998,28.657276,2415268.0
38,2010-02-26,80.625,83.612503,78.75,79.349998,28.256662,11189844.0
39,2010-03-02,79.0,80.425003,77.550003,77.962502,27.762569,2208096.0
40,2010-03-03,78.75,78.849998,76.862503,77.025002,27.428726,3969924.0
41,2010-03-04,77.724998,77.862503,75.8125,76.074997,27.090431,5993360.0
42,2010-03-05,76.5,77.0,76.25,76.699997,27.312990000000003,3019152.0
43,2010-03-08,77.487503,77.662498,76.525002,76.912498,27.388662,2280624.0
44,2010-03-09,77.150002,77.375,76.037498,76.349998,27.18836,1880432.0
45,2010-03-10,75.900002,76.724998,75.637497,76.449997,27.223967,1672048.0
46,2010-03-11,76.75,77.25,75.387497,76.074997,27.090431,2258628.0
47,2010-03-12,76.25,76.375,75.525002,75.9375,27.041465999999996,1267004.0
48,2010-03-15,76.0,76.199997,73.75,74.337502,26.471703,1835536.0
49,2010-03-16,76.112503,76.25,74.5,75.550003,26.903477000000002,2214256.0
50,2010-03-17,75.724998,76.125,75.150002,75.462502,26.872315999999998,2793564.0
51,2010-03-18,75.75,75.75,74.775002,75.037498,26.720979999999997,1640740.0
52,2010-03-19,74.550003,76.099998,74.550003,75.400002,26.850065,1463288.0
53,2010-03-22,74.75,75.75,74.75,74.900002,26.672009000000003,964324.0
54,2010-03-23,75.0,75.625,74.512497,74.787498,26.631945,1172688.0
55,2010-03-25,75.25,75.362503,72.800003,73.412498,26.142309,3353948.0
56,2010-03-26,74.699997,74.699997,73.5,73.9375,26.329262,2814660.0
57,2010-03-29,73.8125,76.25,73.8125,75.537498,26.899021,2229716.0
58,2010-03-30,75.537498,76.25,74.525002,74.949997,26.689812,1818464.0
59,2010-03-31,74.550003,75.5,73.75,73.9375,26.329262,2309000.0
60,2010-04-01,77.487503,77.487503,74.099998,74.612503,26.569632000000002,569500.0
61,2010-04-05,75.0,75.474998,73.0,73.525002,26.182373000000002,2169752.0
62,2010-04-06,73.625,74.550003,73.137497,73.337502,26.115601,4911132.0
