,Date,Open,High,Low,Close,Adj Close,Volume
0,2010-01-04,343.321991,354.915009,340.178009,353.14599599999997,347.934143,246992.0
1,2010-01-05,358.59899900000005,365.182007,350.78799399999997,353.932007,348.708527,195573.0
2,2010-01-06,353.68701200000004,355.652008,343.959991,345.580994,340.480804,69105.0
3,2010-01-07,345.826996,350.690002,340.915009,342.880005,337.819672,47778.0
4,2010-01-08,346.80899,351.96701,341.897003,343.862,338.78717,53882.0
5,2010-01-11,348.381012,349.26599100000004,341.406006,345.38501,340.28765899999996,138107.0
6,2010-01-12,348.675995,350.64099100000004,335.019989,337.083008,332.108215,121663.0
7,2010-01-13,334.036987,334.92199700000003,328.240997,333.497009,328.575195,94973.0
8,2010-01-14,336.00201400000003,339.932007,333.054993,334.184998,329.253021,61632.0
9,2010-01-15,334.971008,344.84500099999997,332.367004,337.524994,332.543671,71892.0
10,2010-01-18,330.843994,341.799011,330.843994,340.325012,335.302368,35950.0
11,2010-01-19,340.915009,350.24798599999997,340.915009,346.56399500000003,341.44928,105913.0
12,2010-01-20,345.826996,349.855011,341.454987,345.97399900000005,340.867981,48859.0
13,2010-01-21,342.880005,348.77398700000003,338.950012,341.847992,336.802917,68653.0
14,2010-01-22,332.661987,347.25201400000003,329.174011,342.388,337.33496099999996,69052.0
15,2010-01-25,343.764008,344.795013,334.036987,337.427002,332.447205,62429.0
16,2010-01-27,334.036987,336.984985,316.10699500000004,320.085999,315.362061,121679.0
17,2010-01-28,333.447998,333.447998,310.458008,315.272003,310.61911000000003,37236.0
18,2010-01-29,312.27600099999995,316.843994,304.907013,313.013,308.393463,39901.0
19,2010-02-01,313.013,335.019989,309.47601299999997,324.213013,319.428162,324127.0
20,2010-02-02,329.075989,333.791992,320.429993,324.557007,319.76709,110831.0
21,2010-02-03,318.317993,335.019989,318.317993,332.26901200000003,327.365326,139310.0
22,2010-02-04,334.036987,336.493988,331.089996,333.890015,328.962402,319425.0
23,2010-02-05,314.388,343.81298799999996,314.388,340.766998,335.737854,61001.0
25,2010-02-08,338.950012,355.308014,338.01599100000004,353.195007,347.982452,106096.0
26,2010-02-09,353.195007,353.195007,341.799011,342.487,337.432465,49920.0
27,2010-02-10,351.721985,351.721985,331.97399900000005,335.11801099999997,330.172211,16880.0
28,2010-02-11,336.984985,344.84500099999997,329.468994,331.826996,326.92984,24037.0
29,2010-02-15,333.054993,341.897003,331.089996,331.924988,327.026337,19401.0
30,2010-02-16,340.915009,340.915009,319.791992,326.22699,321.41247599999997,1130989.0
31,2010-02-17,333.841003,333.841003,324.213013,324.557007,319.76709,49005.0
32,2010-02-18,320.47900400000003,330.992004,320.47900400000003,324.950012,320.154266,11470.0
33,2010-02-19,324.213013,327.110992,321.75698900000003,324.261993,319.476471,14041.0
34,2010-02-22,329.075989,331.089996,323.32901,324.261993,319.476471,35284.0
35,2010-02-23,325.195007,327.110992,320.528992,325.68600499999997,320.879364,28215.0
